uid,p,r,i,n,t,Shift,(
21916070.0,833.6677524429967,258.23988439306356,289.818359375,243.22625698324023,315.0833333333333,662.9427792915532,227.19370923966974
21916070.0,876.811475409836,273.5311164578961,312.0613227291754,233.27587311759052,332.2841553906591,431.64504649293997,228.82991479962132
21916070.0,879.6655238576609,291.3149556400507,311.1703470031546,232.49501126488573,332.65986394557825,431.2500862366333,227.5891497461929
21916070.0,824.3307626342058,257.3606557377049,271.83637946040034,222.24559023066485,289.42003676470586,532.9676674364896,237.3991769547325
21916070.0,876.7980411416613,241.97131147540983,271.099173553719,235.515625,271.46220930232556,646.88623853211,279.75431034482756
21916070.0,816.912,239.22535211267606,266.51207985606476,250.7084745762712,284.0272952853598,656.9902755267423,293.5992647058824
21916070.0,881.752523364486,294.00297520661155,312.6417452313089,230.30389523169913,337.1760934279826,534.5533509248752,223.8396820139119
21916070.0,875.7449088960343,275.13708860995814,311.7488459924465,232.9961464354528,332.61807835412566,431.32368315239245,228.22176526415691
21916070.0,817.5593220338983,243.63059701492537,280.3778337531486,245.70967741935485,276.688424286568,654.7038917089678,289.72265625
21916070.0,873.3010845986985,294.74798619102415,314.61270648030495,229.52590572652903,338.02659574468083,423.7949002217295,244.39855721517574
21916070.0,788.7329192546584,229.84444444444443,306.849283171296,226.20430107526883,258.5753968253968,602.6961722488038,269.60818713450294
21916070.0,875.1438848920864,291.75429662635264,286.5238243953291,232.02166882276845,333.2067519858782,430.86094316807737,226.77295918367346
21916070.0,857.1011981776655,274.70991797166295,280.20867869332034,225.38299473288185,310.7506387327542,427.2748403994107,229.28721017202693
21916070.0,876.5898256848096,290.73024866226,312.28440175401965,233.46148929370406,319.74836027841195,431.7111722872218,229.02423670129053
21916070.0,883.8586466165414,294.56910299003323,312.28470691934774,230.3104961187985,337.81864211737627,590.6681962750438,223.1102231102231
21916070.0,751.3203883495146,176.46902654867256,209.94252873563218,180.38260869565218,206.19496855345912,586.4900571716561,227.20560747663552
21916070.0,875.3919942300757,292.07049441786285,310.55941537809787,231.5649918962723,304.0543677939496,430.50849997118655,226.28868286445012
21916070.0,833.6677524429967,258.23988439306356,303.04875569034795,243.22625698324023,315.0833333333333,662.9427792915532,285.52095808383234
21916070.0,876.811475409836,257.01841599947386,312.0613227291754,233.27587311759052,332.2841553906591,431.64504649293997,228.82991479962132
21916070.0,808.6624068888599,291.3149556400507,311.1703470031546,232.49501126488573,332.65986394557825,431.2500862366333,227.5891497461929
21916070.0,842.246511627907,257.85340056592315,271.83637946040034,222.24559023066485,289.42003676470586,532.9676674364896,237.3991769547325
21916070.0,782.2009345794393,241.97131147540983,300.25459905339505,235.515625,271.46220930232556,646.88623853211,279.75431034482756
21916070.0,816.912,238.9051417569673,288.3333333333333,250.7084745762712,284.0272952853598,656.9902755267423,293.5992647058824
21916070.0,881.752523364486,294.00297520661155,312.6417452313089,235.63916370306134,337.1760934279826,422.6569317382125,223.8396820139119
21916070.0,875.7449088960343,291.16408472968703,311.7488459924465,232.9961464354528,299.7344018315314,431.32368315239245,228.22176526415691
21916070.0,817.5593220338983,264.7344831017682,280.3778337531486,245.70967741935485,281.5118733509235,654.7038917089678,289.72265625
21916070.0,873.3010845986985,294.74798619102415,297.64001183874865,229.52590572652903,338.02659574468083,423.7949002217295,217.78204144282427
21916070.0,788.7329192546584,229.84444444444443,256.3085501858736,226.20430107526883,335.90160221655856,602.6961722488038,269.60818713450294
21916070.0,875.1438848920864,291.75429662635264,310.62552831783603,232.02166882276845,333.2067519858782,430.86094316807737,233.88318551994135
21916070.0,858.8223350253808,274.70991797166295,280.20867869332034,225.38299473288185,304.1392992824821,427.2748403994107,229.28721017202693
21916070.0,876.5898256848096,290.73024866226,277.71989548923676,233.46148929370406,332.0787984327384,431.7111722872218,229.02423670129053
21916070.0,883.8586466165414,294.56910299003323,312.28470691934774,230.3104961187985,273.5442954860258,422.30645350887505,223.1102231102231
21916070.0,751.3203883495146,176.46902654867256,267.8177408921313,180.38260869565218,206.19496855345912,436.1219512195122,227.20560747663552
21916070.0,875.3919942300757,292.07049441786285,310.55941537809787,231.5649918962723,333.42490599424906,430.50849997118655,245.07362619058534
21916070.0,833.6677524429967,290.1381637060133,289.818359375,243.22625698324023,315.0833333333333,662.9427792915532,285.52095808383234
21916070.0,876.811475409836,290.8032166508988,301.2731525106389,233.27587311759052,332.2841553906591,431.64504649293997,228.82991479962132
21916070.0,875.9971346704871,291.3149556400507,311.1703470031546,232.49501126488573,332.65986394557825,458.410194417285,227.5891497461929
21916070.0,842.246511627907,257.3606557377049,271.83637946040034,222.24559023066485,334.20316768964216,532.9676674364896,237.3991769547325
21916070.0,782.2009345794393,241.97131147540983,290.5128468053469,235.515625,271.46220930232556,646.88623853211,279.75431034482756
21916070.0,816.912,239.22535211267606,288.3333333333333,250.7084745762712,284.0272952853598,656.9902755267423,255.31002152482415
21916070.0,830.2436425603082,294.00297520661155,312.6417452313089,230.30389523169913,337.1760934279826,422.6569317382125,223.8396820139119
21916070.0,875.7449088960343,291.16408472968703,311.7488459924465,232.9961464354528,275.6255410816156,431.32368315239245,228.22176526415691
21916070.0,817.5593220338983,243.63059701492537,280.3778337531486,230.1749360478457,281.5118733509235,654.7038917089678,289.72265625
21916070.0,873.3010845986985,294.74798619102415,314.61270648030495,216.9621374258235,338.02659574468083,423.7949002217295,217.78204144282427
21916070.0,788.7329192546584,229.84444444444443,256.3085501858736,226.20430107526883,258.5753968253968,602.6961722488038,238.95275902222704
21916070.0,875.1438848920864,291.75429662635264,310.62552831783603,229.1485282602253,333.2067519858782,430.86094316807737,226.77295918367346
21916070.0,812.1061211344634,274.70991797166295,280.20867869332034,225.38299473288185,310.7506387327542,427.2748403994107,229.28721017202693
21916070.0,876.5898256848096,241.22574399855117,312.28440175401965,233.46148929370406,332.0787984327384,431.7111722872218,229.02423670129053
21916070.0,883.8586466165414,294.56910299003323,312.28470691934774,230.3104961187985,337.81864211737627,422.30645350887505,224.88471022598935
21916070.0,751.3203883495146,263.86927125283165,209.94252873563218,180.38260869565218,206.19496855345912,436.1219512195122,227.20560747663552
21916070.0,872.4324364701584,292.07049441786285,310.55941537809787,231.5649918962723,333.42490599424906,430.50849997118655,226.28868286445012
21916070.0,833.6677524429967,258.23988439306356,289.818359375,243.22625698324023,326.38198801371857,662.9427792915532,285.52095808383234
21916070.0,876.811475409836,290.8032166508988,312.0613227291754,233.27587311759052,332.2841553906591,431.64504649293997,237.99160624254958
21916070.0,875.9971346704871,251.22582703415,311.1703470031546,232.49501126488573,332.65986394557825,431.2500862366333,227.5891497461929
21916070.0,842.246511627907,243.16983154215808,271.83637946040034,222.24559023066485,289.42003676470586,532.9676674364896,237.3991769547325
21916070.0,782.2009345794393,241.97131147540983,271.099173553719,235.515625,271.46220930232556,646.88623853211,231.70297338752036
21916070.0,816.912,239.22535211267606,281.3388125646806,250.7084745762712,284.0272952853598,656.9902755267423,293.5992647058824
21916070.0,881.752523364486,294.00297520661155,312.6417452313089,218.72696862459694,337.1760934279826,422.6569317382125,223.8396820139119
21916070.0,875.7449088960343,291.16408472968703,297.7395609500915,232.9961464354528,332.61807835412566,431.32368315239245,228.22176526415691
21916070.0,817.5593220338983,243.63059701492537,280.3778337531486,245.70967741935485,281.5118733509235,654.7038917089678,227.46547937693904
21916070.0,873.3010845986985,294.74798619102415,307.1899489644387,229.52590572652903,338.02659574468083,423.7949002217295,217.78204144282427
21916070.0,788.7329192546584,229.84444444444443,256.3085501858736,226.20430107526883,315.2148144163298,602.6961722488038,269.60818713450294
21916070.0,875.1438848920864,291.75429662635264,310.62552831783603,232.02166882276845,317.422576162937,430.86094316807737,226.77295918367346
21916070.0,858.8223350253808,274.70991797166295,276.3811199555811,225.38299473288185,310.7506387327542,427.2748403994107,229.28721017202693
21916070.0,855.7002884046786,290.73024866226,312.28440175401965,233.46148929370406,332.0787984327384,431.7111722872218,229.02423670129053
21916070.0,883.8586466165414,294.56910299003323,312.28470691934774,230.3104961187985,337.81864211737627,417.43699039436893,223.1102231102231
21916070.0,751.3203883495146,176.46902654867256,209.94252873563218,180.38260869565218,206.19496855345912,481.35172159434586,227.20560747663552
21916070.0,875.3919942300757,253.5324230193324,310.55941537809787,231.5649918962723,333.42490599424906,430.50849997118655,226.28868286445012
21916070.0,833.6677524429967,258.23988439306356,289.818359375,243.22625698324023,315.0833333333333,599.2571256623705,285.52095808383234
21916070.0,866.1652343037136,290.8032166508988,312.0613227291754,233.27587311759052,332.2841553906591,431.64504649293997,228.82991479962132
21916070.0,875.9971346704871,291.3149556400507,311.1703470031546,232.49501126488573,302.09601523163093,431.2500862366333,227.5891497461929
21916070.0,815.0860715504668,257.3606557377049,271.83637946040034,222.24559023066485,289.42003676470586,532.9676674364896,237.3991769547325
21916070.0,782.2009345794393,241.97131147540983,271.099173553719,235.515625,271.46220930232556,452.57321415354073,279.75431034482756
21916070.0,816.912,239.22535211267606,288.3333333333333,250.7084745762712,284.0272952853598,511.71561111848155,293.5992647058824
21916070.0,881.752523364486,279.3823676362417,312.6417452313089,230.30389523169913,337.1760934279826,422.6569317382125,223.8396820139119
21916070.0,875.7449088960343,291.16408472968703,311.7488459924465,232.9961464354528,332.61807835412566,508.06615856292706,228.22176526415691
21916070.0,817.5593220338983,243.63059701492537,275.8035412987735,245.70967741935485,281.5118733509235,654.7038917089678,289.72265625
21916070.0,873.3010845986985,294.74798619102415,314.61270648030495,229.52590572652903,338.02659574468083,423.7949002217295,265.60755041926524
21916070.0,847.7337145605301,229.84444444444443,256.3085501858736,226.20430107526883,258.5753968253968,602.6961722488038,269.60818713450294
21916070.0,875.1438848920864,291.75429662635264,310.62552831783603,232.02166882276845,333.2067519858782,463.6705920268865,226.77295918367346
21916070.0,858.8223350253808,274.70991797166295,298.78010107705023,225.38299473288185,310.7506387327542,427.2748403994107,229.28721017202693
21916070.0,876.5898256848096,290.73024866226,296.1574648051783,233.46148929370406,332.0787984327384,431.7111722872218,229.02423670129053
21916070.0,883.8586466165414,288.3141457058156,312.28470691934774,230.3104961187985,337.81864211737627,422.30645350887505,223.1102231102231
21916070.0,751.3203883495146,176.46902654867256,209.94252873563218,180.38260869565218,307.79123698113597,436.1219512195122,227.20560747663552
21916070.0,875.3919942300757,292.07049441786285,296.3477656142864,231.5649918962723,333.42490599424906,430.50849997118655,226.28868286445012
21916070.0,871.9371553552187,258.23988439306356,289.818359375,243.22625698324023,315.0833333333333,662.9427792915532,285.52095808383234
21916070.0,876.811475409836,290.8032166508988,312.0613227291754,220.14191040211668,332.2841553906591,431.64504649293997,228.82991479962132
21916070.0,875.9971346704871,268.4941957411882,311.1703470031546,232.49501126488573,332.65986394557825,431.2500862366333,227.5891497461929
21916070.0,816.2216805279215,257.3606557377049,271.83637946040034,222.24559023066485,289.42003676470586,532.9676674364896,237.3991769547325
21916070.0,782.2009345794393,286.43960177256383,271.099173553719,235.515625,271.46220930232556,646.88623853211,279.75431034482756
21916070.0,816.912,239.22535211267606,288.3333333333333,250.7084745762712,284.0272952853598,656.9902755267423,243.56091174880922
21916070.0,881.752523364486,294.00297520661155,312.6417452313089,230.30389523169913,337.1760934279826,422.6569317382125,254.39611249941206
21916070.0,875.7449088960343,250.27134619245842,311.7488459924465,232.9961464354528,332.61807835412566,431.32368315239245,228.22176526415691
21916070.0,817.5593220338983,288.73966277058355,280.3778337531486,245.70967741935485,281.5118733509235,654.7038917089678,289.72265625
21916070.0,873.3010845986985,294.74798619102415,314.61270648030495,229.52590572652903,338.02659574468083,423.7949002217295,237.45440250555785
21916070.0,788.7329192546584,229.84444444444443,256.3085501858736,226.20430107526883,314.2002768354324,602.6961722488038,269.60818713450294
21916070.0,875.1438848920864,291.75429662635264,310.62552831783603,232.02166882276845,333.2067519858782,498.3154568827157,226.77295918367346
21916070.0,855.7946103313055,274.70991797166295,280.20867869332034,225.38299473288185,310.7506387327542,427.2748403994107,229.28721017202693
21916070.0,848.4159143641691,290.73024866226,312.28440175401965,233.46148929370406,332.0787984327384,431.7111722872218,229.02423670129053
21916070.0,883.8586466165414,294.56910299003323,290.9145289803526,230.3104961187985,337.81864211737627,422.30645350887505,223.1102231102231
21916070.0,751.3203883495146,176.46902654867256,264.0078029145648,180.38260869565218,206.19496855345912,436.1219512195122,227.20560747663552
21916070.0,875.3919942300757,271.4775719005838,310.55941537809787,231.5649918962723,333.42490599424906,430.50849997118655,226.28868286445012
21916070.0,833.6677524429967,278.4530199713516,289.818359375,243.22625698324023,315.0833333333333,662.9427792915532,285.52095808383234
21916070.0,876.811475409836,290.8032166508988,312.0613227291754,239.43728056684904,332.2841553906591,431.64504649293997,228.82991479962132
21916070.0,875.9971346704871,291.3149556400507,311.1703470031546,232.49501126488573,332.65986394557825,494.76287730983256,227.5891497461929
21916070.0,842.246511627907,257.3606557377049,303.0548116522958,222.24559023066485,289.42003676470586,532.9676674364896,237.3991769547325
21916070.0,826.4006110551314,241.97131147540983,271.099173553719,235.515625,271.46220930232556,646.88623853211,279.75431034482756
21916070.0,816.912,239.22535211267606,288.3333333333333,250.7084745762712,300.13151523876235,656.9902755267423,293.5992647058824
21916070.0,881.752523364486,289.1053872272266,312.6417452313089,230.30389523169913,337.1760934279826,422.6569317382125,223.8396820139119
21916070.0,875.7449088960343,291.16408472968703,311.7488459924465,232.9961464354528,332.61807835412566,431.32368315239245,232.3963497371244
21916070.0,822.2414084669681,243.63059701492537,280.3778337531486,245.70967741935485,281.5118733509235,654.7038917089678,289.72265625
21916070.0,873.3010845986985,294.74798619102415,304.31027101762356,229.52590572652903,338.02659574468083,423.7949002217295,217.78204144282427
21916070.0,788.7329192546584,257.4138632941261,256.3085501858736,226.20430107526883,258.5753968253968,602.6961722488038,269.60818713450294
21916070.0,875.1438848920864,291.75429662635264,310.62552831783603,235.28301283088803,333.2067519858782,430.86094316807737,226.77295918367346
21916070.0,858.8223350253808,274.70991797166295,280.20867869332034,225.38299473288185,310.7506387327542,530.5735733555781,229.28721017202693
21916070.0,876.5898256848096,290.73024866226,282.7262977330028,233.46148929370406,332.0787984327384,431.7111722872218,229.02423670129053
21916070.0,883.8586466165414,254.87983407543607,312.28470691934774,230.3104961187985,337.81864211737627,422.30645350887505,223.1102231102231
21916070.0,751.3203883495146,176.46902654867256,295.6794025350106,180.38260869565218,206.19496855345912,436.1219512195122,227.20560747663552
21916070.0,865.3738571181857,292.07049441786285,310.55941537809787,231.5649918962723,333.42490599424906,430.50849997118655,226.28868286445012
21916070.0,833.6677524429967,258.0929644950395,289.818359375,243.22625698324023,315.0833333333333,662.9427792915532,285.52095808383234
21916070.0,876.811475409836,290.8032166508988,312.0613227291754,234.08507310930435,332.2841553906591,431.64504649293997,228.82991479962132
21916070.0,824.9434019948236,291.3149556400507,311.1703470031546,232.49501126488573,332.65986394557825,431.2500862366333,227.5891497461929
21916070.0,823.6509167207658,257.3606557377049,271.83637946040034,222.24559023066485,289.42003676470586,532.9676674364896,237.3991769547325
21916070.0,782.2009345794393,241.97131147540983,271.099173553719,235.515625,271.46220930232556,463.5407443058389,279.75431034482756
21916070.0,816.912,239.22535211267606,288.3333333333333,250.7084745762712,284.0272952853598,656.9902755267423,219.90772339529929
21916070.0,881.752523364486,294.00297520661155,312.6417452313089,230.30389523169913,337.1760934279826,482.96966531824546,223.8396820139119
21916070.0,875.7449088960343,264.42074581932843,311.7488459924465,232.9961464354528,332.61807835412566,431.32368315239245,228.22176526415691
21916070.0,817.5593220338983,258.3986384501398,280.3778337531486,245.70967741935485,281.5118733509235,654.7038917089678,289.72265625
21916070.0,873.3010845986985,277.67329442818897,314.61270648030495,229.52590572652903,338.02659574468083,423.7949002217295,217.78204144282427
21916070.0,788.7329192546584,229.84444444444443,256.3085501858736,226.20430107526883,258.5753968253968,597.1613316890323,269.60818713450294
21916070.0,875.1438848920864,291.75429662635264,310.62552831783603,232.02166882276845,333.2067519858782,480.1313434982231,226.77295918367346
21916070.0,838.7663185162729,274.70991797166295,280.20867869332034,225.38299473288185,310.7506387327542,427.2748403994107,229.28721017202693
21916070.0,876.5898256848096,290.73024866226,293.4273576189637,233.46148929370406,332.0787984327384,431.7111722872218,229.02423670129053
21916070.0,883.8586466165414,294.56910299003323,312.28470691934774,230.3104961187985,337.81864211737627,422.30645350887505,256.5710984208394
21916070.0,751.3203883495146,176.46902654867256,209.94252873563218,180.38260869565218,206.19496855345912,540.1080734376915,227.20560747663552
21916070.0,875.3919942300757,292.07049441786285,310.55941537809787,231.5649918962723,333.42490599424906,430.50849997118655,218.7931298854876
21916070.0,838.7374374415003,258.23988439306356,289.818359375,243.22625698324023,315.0833333333333,662.9427792915532,285.52095808383234
21916070.0,876.811475409836,290.8032166508988,312.0613227291754,220.6161115939735,332.2841553906591,431.64504649293997,228.82991479962132
21916070.0,875.9971346704871,291.3149556400507,311.1703470031546,232.49501126488573,280.52570843850117,431.2500862366333,227.5891497461929
21916070.0,842.246511627907,257.3606557377049,271.83637946040034,222.24559023066485,289.42003676470586,532.9676674364896,252.55964146232463
21916070.0,782.2009345794393,241.97131147540983,271.099173553719,235.515625,271.46220930232556,646.88623853211,256.396717574175
21916070.0,816.912,239.96193860466155,288.3333333333333,250.7084745762712,284.0272952853598,656.9902755267423,293.5992647058824
21916070.0,881.752523364486,290.3266246500103,312.6417452313089,230.30389523169913,337.1760934279826,422.6569317382125,223.8396820139119
21916070.0,875.7449088960343,291.16408472968703,311.7488459924465,232.9961464354528,332.61807835412566,431.32368315239245,226.10884363625746
21916070.0,883.8451074617354,243.63059701492537,280.3778337531486,245.70967741935485,281.5118733509235,654.7038917089678,289.72265625
21916070.0,873.3010845986985,283.88112259561365,314.61270648030495,229.52590572652903,338.02659574468083,423.7949002217295,217.78204144282427
21916070.0,788.7329192546584,229.84444444444443,256.3085501858736,226.20430107526883,258.5753968253968,602.6961722488038,253.7404550778126
21916070.0,875.1438848920864,282.22420154090474,310.62552831783603,232.02166882276845,333.2067519858782,430.86094316807737,226.77295918367346
21916070.0,858.8223350253808,274.70991797166295,280.20867869332034,242.93092230270562,310.7506387327542,427.2748403994107,229.28721017202693
21916070.0,876.5898256848096,290.73024866226,312.28440175401965,233.46148929370406,277.95484809216407,431.7111722872218,229.02423670129053
21916070.0,883.8586466165414,294.56910299003323,312.28470691934774,230.3104961187985,337.81864211737627,490.0256731796227,223.1102231102231
21916070.0,751.3203883495146,275.4124084009645,209.94252873563218,180.38260869565218,206.19496855345912,436.1219512195122,227.20560747663552
21916070.0,825.8499411797206,292.07049441786285,310.55941537809787,231.5649918962723,333.42490599424906,430.50849997118655,226.28868286445012
21916070.0,833.6677524429967,258.23988439306356,289.818359375,243.22625698324023,315.0833333333333,662.9427792915532,256.7006587080808
21916070.0,876.811475409836,290.8032166508988,312.0613227291754,216.36611845538994,332.2841553906591,431.64504649293997,228.82991479962132
21916070.0,845.9373866183485,291.3149556400507,311.1703470031546,232.49501126488573,332.65986394557825,431.2500862366333,227.5891497461929
21916070.0,842.246511627907,257.3606557377049,279.82216254981176,222.24559023066485,289.42003676470586,532.9676674364896,237.3991769547325
